rating,rating_squared,is_sweet_spot,is_tourist_trap,review_count,review_count_log,is_hidden_gem_reviews,is_mainstream,price_level,is_budget_friendly,category_count,is_food,is_cafe,is_nightlife,is_cultural,photo_count,has_photos,lat_grid,lng_grid,review_text_length,review_word_count,review_avg_word_length,review_sentence_count,review_exclamation_count,review_question_count,review_comma_count,review_uppercase_ratio,review_fake_indicators_count,review_real_indicators_count,review_positive_words,review_negative_words,review_neutral_words,review_unique_word_ratio,review_has_numbers,review_has_emojis,review_is_fake,has_reviews,is_open,pharmacy_distance,hospital_distance,has_pharmacy_nearby,has_hospital_nearby,has_business_registration,has_phone,has_email,has_website,has_instagram,has_facebook,instagram_followers,facebook_likes,social_media_age_days,has_unique_photos,platform_count,on_google_maps,on_yelp,on_tripadvisor,total_reviews,avg_rating,review_velocity,is_fake
4.4,19.360000000000003,1,0,1910,7.555381944240273,0,1,2,1,1,0,0,0,0,0,0,26.37,77.60000000000001,0.05165236025588371,0.1657064303169573,0.5036074377645107,0.9318404118379421,0.7417286586102524,0.11089251883630147,0.054260968696841605,0.03211672505370333,0.7080912714102492,0.47934842063574723,0.20825523522706746,0.33974551009258036,0.7977725053140498,0.594017209365984,0.6767748423002664,0.9037324278256783,0.11842937286582012,1,0,inf,inf,0,0,0,1,0,1,1,0,3409,2163,137,1,3,0,0,1,1910,4.4,25,1
3.0,9.0,0,0,3051,8.023552392404348,0,1,1,1,1,0,0,0,0,0,0,27.150000000000002,75.44,0.0018120347214616306,0.5266092412660576,0.8183530376593185,0.9096094893181558,0.9043213464675071,0.7219448717311084,0.35958180426373654,0.9879593042915282,0.5738612212890402,0.516309038271134,0.8194889346273156,0.2462742519775556,0.8944371265684438,0.3147954487587755,0.4354027921890047,0.24353675603451252,0.3479606038870201,1,1,inf,inf,0,0,1,1,1,0,1,1,3019,3218,173,1,2,1,0,1,3051,3.0,8,1
3.4,11.559999999999999,0,0,1425,7.262628600974241,0,1,1,1,1,0,1,0,0,0,0,27.25,76.36,0.44865827912941325,0.08912666262619473,0.47205768109101476,0.06815067688924026,0.699482831403153,0.2875769499748234,0.9619971048010384,0.8906854583425958,0.5404562168837121,0.24629350270894768,0.5872982806295673,0.4072337522826115,0.46419085355093037,0.060499005371540404,0.6722065478990303,0.41594652168464896,0.13771503310597855,1,1,inf,inf,0,0,0,1,1,0,0,0,57,391,104,0,3,1,0,1,1425,3.4,23,1
3.3,10.889999999999999,0,0,3744,8.22817689595132,0,1,2,1,1,0,0,0,0,0,0,26.62,76.09,0.8447614555710604,0.47585784342811444,0.5067237603800827,0.43621055999551483,0.29001322831745535,0.35910532394107153,0.30223983856623393,0.48490790491218105,0.6381669973372571,0.8970533537308772,0.500509377440568,0.5796330425492694,0.37810050796801686,0.5957731497922054,0.5495726637053229,0.17578749199960408,0.15515166553189497,1,1,inf,inf,0,0,1,0,0,0,1,1,2973,1250,122,1,2,0,0,1,3744,3.3,30,0
3.1,9.610000000000001,0,0,1301,7.171656822768514,0,1,3,0,1,0,0,0,0,0,0,27.060000000000002,76.19,0.9943601297040747,0.038026212594183595,0.9889976020791764,0.48985933131135184,0.2784312067903292,0.48847937604763814,0.7895911795871409,0.2675677676997118,0.29942214940413314,0.6150521395036249,0.86954953303984,0.8210674762054079,0.13665033846303876,0.06882136747957956,0.43606735274462693,0.7706899022483193,0.21261494138570602,1,1,inf,inf,0,0,0,0,0,0,0,0,8227,3769,354,0,1,1,0,0,1301,3.1,14,0
2.6,6.760000000000001,0,0,1804,7.498315870766981,0,1,1,1,1,0,0,0,0,0,0,26.36,76.46000000000001,0.17147207420798316,0.35560771558554216,0.2703063523684819,0.47309026003803567,0.4662368456401961,0.7580142258691622,0.3983495649161497,0.060769497672365835,0.976126780455078,0.8825832156690443,0.7742867233790837,0.229321716578461,0.9963707048774757,0.45330323786795035,0.7688706379044529,0.1734924737405611,0.6352254913933969,1,0,inf,inf,0,0,1,0,0,0,0,0,879,2022,180,0,1,1,0,0,1804,2.6,27,1
4.2,17.64,1,0,842,6.736966958001855,0,0,2,1,1,0,0,0,1,0,0,27.18,76.14,0.291864006398039,0.7091656269931934,0.08185270334126216,0.5812730299691804,0.3104623404527401,0.011271036801681178,0.11250857451996876,0.5539253271422985,0.2582574545699531,0.24939455390608478,0.35959868941900675,0.18130520295432329,0.4846469223240458,0.05687385176985327,0.6284432598086341,0.27123966205153094,0.6557473439599395,1,0,inf,inf,0,0,0,0,0,1,0,1,9500,4781,172,1,3,1,1,1,842,4.2,25,1
4.8,23.04,0,1,1143,7.042286171939743,0,1,1,1,1,0,0,1,0,0,0,26.51,75.60000000000001,0.49251901920790586,0.35909626259725,0.35716198892374695,0.557649461593035,0.17880660584203178,0.05420983757957498,0.07032188246521565,0.5455972236178951,0.833148678304207,0.7381340898882782,0.27638869298703084,0.9113792134946551,0.0850802702833029,0.3094504819425625,0.037771401012325234,0.536650118391778,0.8893554169478496,1,1,inf,inf,0,0,0,1,0,0,1,0,8776,606,245,1,2,1,0,0,1143,4.8,14,0
2.5,6.25,0,0,4554,8.423980809694058,0,1,1,1,1,0,1,0,0,0,0,27.150000000000002,75.19,0.17784349288944168,0.8598830279841408,0.763906823854311,0.6279731182459899,0.42828808236587157,0.045483686930129386,0.5635455272220516,0.900336751703119,0.019082226526667467,0.6491398736776697,0.7446793134392468,0.32490090316300635,0.7971232682137173,0.4044521341575942,0.5085786578551241,0.3007207534644075,0.6861348596014912,1,1,inf,inf,0,0,1,0,0,1,0,0,8917,3280,121,1,2,1,0,0,4554,2.5,48,0
2.9,8.41,0,0,1814,7.503840746698951,0,1,3,0,1,0,0,0,0,0,0,26.59,77.74,0.7066443577989929,0.6120653227149252,0.13198129786581791,0.22404685203797547,0.20545295476713987,0.6127584392969624,0.8751735425649472,0.5871658827061744,0.843414630471202,0.5175391845491527,0.004308456134445193,0.35565590968882155,0.07289860442317098,0.4556561134463276,0.4807375963430346,0.23762737913595633,0.7681575302855711,1,1,inf,inf,0,0,0,1,1,0,1,1,7109,3309,324,1,2,0,1,1,1814,2.9,22,1
4.5,20.25,1,0,2746,7.918264686095274,0,1,2,1,1,0,0,0,0,0,0,26.04,75.35000000000001,0.8072858405794645,0.5740250412690916,0.842370755228122,0.2339856676847787,0.17751706602013007,0.9838864087419726,0.2542125692608679,0.05857276877595008,0.9625802351219752,0.38065089392073403,0.9859684731164933,0.21685691641983873,0.6961440613216988,0.2436850588470053,0.4694805157250601,0.35090639522864586,0.36660215807943974,1,1,inf,inf,0,0,1,1,0,0,1,0,3039,1068,145,0,2,0,0,0,2746,4.5,36,0
3.1,9.610000000000001,0,0,3649,8.202482446576537,0,1,2,1,1,0,0,0,1,0,0,26.3,77.76,0.7287738916685831,0.11683230985077986,0.8997794491133894,0.5610401210354745,0.04765050040956209,0.9061107648889443,0.8593272098357624,0.2542937702565271,0.637546991725394,0.6951294001123139,0.2778230142286463,0.205898073828373,0.1800871460788297,0.21142921217061938,0.5681387723766401,0.730982610871981,0.7387631910723521,1,1,inf,inf,0,0,1,0,0,1,0,0,2379,3508,135,1,1,1,1,1,3649,3.1,7,1
2.6,6.760000000000001,0,0,2717,7.907651594711089,0,1,1,1,1,0,0,0,0,0,0,26.5,77.06,0.18263793664740524,0.8083718950446848,0.2119330987189586,0.06972460823426585,0.6640683196518878,0.18395273944251078,0.9498672973405863,0.7787854090531677,0.004460510675925455,0.6304417881381885,0.3050106329041894,0.28180715562698655,0.883726422813235,0.9791724985607114,0.15571807526058834,0.753270538755887,0.8348427081293022,1,1,inf,inf,0,0,1,1,1,0,1,1,3057,3873,220,0,3,1,0,0,2717,2.6,27,0
3.1,9.610000000000001,0,0,518,6.251903883165888,0,0,2,1,1,1,0,0,0,0,0,27.18,77.56,0.7615433831477034,0.5931624717328648,0.373899996341982,0.59109540583654,0.886907566605948,0.12148628145712337,0.6927322443041473,0.3503884218099811,0.06350352387369029,0.6027144325061147,0.13464382857115387,0.11182352970340326,0.03214875479877766,0.37031365391288407,0.11145012662726606,0.9098002696397413,0.9018306630847065,1,0,inf,inf,0,0,0,0,1,0,0,0,1473,3790,103,0,3,0,0,1,518,3.1,36,0
4.3,18.49,1,0,2084,7.642524134232902,0,1,3,0,1,0,0,0,0,0,0,26.830000000000002,76.79,0.34699056604808154,0.6091087631464124,0.36883895518111676,0.18720342996199424,0.09859675460293216,0.2153746063071189,0.05642459641124353,0.3257540362731851,0.6078014039848703,0.35986930064726974,0.4868791699134104,0.03885864151310292,0.6568952855675015,0.7617104153506369,0.3061324309310851,0.8633276615894223,0.8000323021535276,1,1,inf,inf,0,0,0,0,0,0,1,0,6577,2008,27,0,3,1,1,1,2084,4.3,27,0
2.9,8.41,0,0,856,6.75343791859778,0,0,4,0,1,0,0,0,1,0,0,27.57,76.57000000000001,0.8880488440614686,0.5301899972035463,0.3872345600026703,0.8844062745537999,0.5648454783666634,0.014964113490425479,0.936772655163746,0.21435308948383625,0.05334057579695395,0.8154877361572852,0.706230027805577,0.23256781791996106,0.705047502196127,0.1917902875705556,0.07038901532699349,0.9643772861176475,0.19610246123297048,1,1,inf,inf,0,0,0,1,1,0,1,1,2085,3566,123,1,2,0,1,0,856,2.9,24,1
3.6,12.96,0,0,83,4.430816798843313,1,0,2,1,1,1,0,0,0,0,0,27.38,75.60000000000001,0.45919122634082266,0.9295246604324551,0.2815616142967581,0.009289913931298077,0.047044871529943855,0.5405858073292732,0.4979537135935239,0.7969327333184629,0.06559792811788578,0.5410210759018742,0.7100777242454052,0.3468679817701792,0.2764692703999875,0.7146332764037755,0.9832727474536427,0.24130113787997842,0.9388640939313363,1,1,inf,inf,0,0,0,1,0,0,0,0,176,1597,290,1,2,1,0,0,83,3.6,25,1
3.3,10.889999999999999,0,0,1000,6.90875477931522,0,0,2,1,1,0,0,0,1,0,0,26.55,76.4,0.8019784996768996,0.5172157649153247,0.5616190279971804,0.4713843428218967,0.3502580895061861,0.11871268006847058,0.9634753497897471,0.48251446427439915,0.3905126864012757,0.9526320836650376,0.482771083203847,0.6804343063468554,0.8372698905824045,0.9374398696428958,0.7507101462924081,0.6533699786471585,0.266007055934146,1,1,inf,inf,0,0,1,0,0,0,0,0,4215,198,236,1,1,1,0,0,1000,3.3,36,0
4.7,22.090000000000003,0,0,2213,7.7025561132685825,0,1,1,1,1,0,0,0,0,0,0,27.67,76.8,0.28987571543388335,0.7751090692861979,0.1534408760823791,0.611435743904906,0.30675911644134557,0.3932312398086356,0.24094633079615557,0.8047281635197302,0.47299998791053754,0.8114333391570537,0.08903645365219004,0.6897616457970187,0.3333827027446499,0.8685908060169819,0.9164519011796358,3.068338683065441e-05,0.8565837742601942,1,1,inf,inf,0,0,0,1,1,1,0,0,2640,4620,274,1,0,1,0,1,2213,4.7,32,1
3.6,12.96,0,0,1390,7.237778191923443,0,1,3,0,1,1,0,0,0,0,0,27.51,76.27,0.5106729919676808,0.4743301876228989,0.8268857654237288,0.31533868668030474,0.9165353713552237,0.22874799787529054,0.6977858734608257,0.5596055298602292,0.6970170505159565,0.9618098289003643,0.1939677438450732,0.939406870185451,0.7792859601246767,0.8851344186521081,0.9810919386594802,0.6218001167472702,0.8341889576957977,1,1,inf,inf,0,0,0,0,0,1,1,0,683,4419,266,0,3,1,1,0,1390,3.6,19,0
3.0,9.0,0,0,4022,8.299783171949787,0,1,4,0,1,0,0,0,0,0,0,27.73,75.21000000000001,0.0072683318198449864,0.09407763811224923,0.24462658860860353,0.713521301207135,0.9877697486114122,0.5655058305223707,0.24277122990057975,0.5650619936711095,0.5326254006923267,0.7162266019887891,0.04158909545938794,0.9561764739494039,0.14059433544135136,0.4168410641409601,0.9059938704674527,0.18419835878003332,0.82320520462669,1,0,inf,inf,0,0,1,1,0,0,1,1,4779,4726,15,0,1,0,1,0,4022,3.0,30,0
4.9,24.010000000000005,0,1,3070,8.029758520440822,0,1,2,1,1,1,0,0,0,0,0,26.75,75.17,0.46781423482060147,0.039314291562822734,0.9318312144626102,0.1327817657187007,0.6097790910212746,0.8857359142692137,0.7411106091116195,0.8489166094725569,0.7026968473423127,0.32777057869536674,0.7009294616813087,0.7776309122700871,0.11332899591415269,0.9092156142174215,0.43057682530477137,0.4943415400822675,0.7066797476361124,1,1,inf,inf,0,0,1,0,1,1,0,1,5278,2126,301,0,3,0,0,1,3070,4.9,0,0
3.0,9.0,0,0,2298,7.740229524763182,0,1,3,0,1,0,1,0,0,0,0,26.7,75.79,0.7163256613660889,0.8783778862995413,0.7813613013023395,0.4615281671690774,0.8092164494221769,0.9634685520597378,0.6314401162861486,0.3741561342637679,0.7303616257931627,0.6398907256321601,0.2081900839061125,0.6216000522994222,0.49784621654736294,0.5404750751979968,0.08588566215533255,0.45674171453853785,0.32342339491729577,1,1,inf,inf,0,0,0,1,0,0,0,1,2951,1390,332,1,3,0,0,0,2298,3.0,23,1
4.2,17.64,1,0,2275,7.730174795246222,0,1,2,1,1,0,0,0,1,0,0,27.150000000000002,76.09,0.7429056619493194,0.9762859723965469,0.9358357066695971,0.0843875814631263,0.3634030014558154,0.7185799856467642,0.120889384842495,0.6061575573152042,0.3652279982772705,0.039396861673670625,0.7419547864899134,0.8455691495321682,0.18796233070531987,0.6142917351382244,0.14166749217487795,0.15425198923041283,0.20611463278828124,1,1,inf,inf,0,0,0,0,0,1,0,0,5370,4663,18,0,0,1,1,1,2275,4.2,3,0
3.1,9.610000000000001,0,0,1386,7.234898420314831,0,1,4,0,1,0,0,0,0,0,0,27.82,76.83,0.40038180214014973,0.2506890361519023,0.41553802354825187,0.018345214256790476,0.8969705068788936,0.37062474079309693,0.9418358474329712,0.24148650760685597,0.5970280469502441,0.8703421152177275,0.5293192839847529,0.6598464399303118,0.009981940417205903,0.45929779508674995,0.11681584843572212,0.43868636926718485,0.7967795227569578,1,0,inf,inf,0,0,0,0,1,1,1,0,3422,786,99,1,2,1,1,0,1386,3.1,49,0
4.1,16.81,1,0,1386,7.234898420314831,0,1,1,1,1,0,0,0,0,0,0,26.12,76.84,0.1250946051566264,0.42062872679413554,0.38963774302728116,0.9157243170860664,0.5876490877810375,0.5878753233786751,0.5883848128516797,0.04450685195464099,0.779171788212988,0.22763389059234362,0.19947531160359866,0.26248209511464227,0.09051482079538908,0.8029798604501684,0.5608818748631011,0.814460679482547,0.16261674850852215,1,1,inf,inf,0,0,1,1,0,0,0,0,4395,2470,242,0,3,1,1,0,1386,4.1,19,0
4.5,20.25,1,0,99,4.605170185988092,1,0,2,1,1,0,0,0,0,0,0,26.75,76.95,0.9211482482367019,0.3778668913333353,0.6845354503583289,0.10592457113782716,0.8832023273771269,0.029369820030141547,0.9701203185884864,0.7802204200956064,0.28535658412220977,0.8171858627069325,0.3039606199409636,0.7524728506341346,0.9664793508218459,0.7185981763105411,0.245904984362306,0.9276117656796597,0.8879312215008567,1,1,inf,inf,0,0,1,1,0,0,1,1,707,3041,227,1,1,1,1,0,99,4.5,46,0
3.4,11.559999999999999,0,0,4315,8.370084326378025,0,1,3,0,1,0,0,0,0,0,0,26.580000000000002,77.95,0.8929246773519529,0.44272039955884723,0.022360823705440347,0.4543317815136111,0.7158879333436919,0.2892311501623698,0.5702663179657793,0.7077559500247805,0.30486692190792464,0.23142834662379586,0.013107694048546392,0.7462778659870292,0.14141473987469333,0.5833255313584441,0.7269165775550493,0.07366119119682568,0.4613122935591517,1,1,inf,inf,0,0,0,1,0,0,1,0,2265,4246,276,1,2,1,1,0,4315,3.4,20,0
2.7,7.290000000000001,0,0,2445,7.802209316247118,0,1,1,1,1,0,1,0,0,0,0,26.52,77.83,0.6185261730237126,0.9682585929839377,0.7041373201769083,0.6861903951474105,0.06850813371781928,0.8238009743570801,0.35148803141142615,0.7838294474722948,0.3002543782532491,0.4859194577895303,0.300459624755145,0.37179565172589757,0.1849755874454042,0.2177982289790975,0.053457189097926516,0.24110315445629216,0.48526971292493304,1,1,inf,inf,0,0,0,0,1,1,1,1,9938,3176,362,1,2,0,0,0,2445,2.7,34,1
3.0,9.0,0,0,1761,7.474204806496124,0,1,3,0,1,0,0,0,0,0,0,27.09,75.89,0.557789410450699,0.06338752238654266,0.03167310427432801,0.3244804061720853,0.8837431719811942,0.8374842067442657,0.7982598855480726,0.8564532123791143,0.38711340827306673,0.337397784726831,0.6795474792596147,0.4256367370735197,0.01932683702247895,0.9835571866046208,0.22138985585428161,0.49432817271353946,0.23157592415028483,1,1,inf,inf,0,0,1,1,1,0,1,1,1658,2728,194,1,2,1,1,1,1761,3.0,15,1
2.9,8.41,0,0,1686,7.430707082545968,0,1,1,1,1,1,0,0,0,0,0,26.830000000000002,75.65,0.8797701817937755,0.18871172639774458,0.552782863771419,0.577631572398334,0.8875885761542642,0.586981639430627,0.46612163751165525,0.5498662458476136,0.502946704634055,0.7462795797055688,0.6842961957137111,0.7682309231313343,0.11820634738648228,0.7039859183860235,0.5716934274699678,0.6555975521757993,0.2679373453670223,1,1,inf,inf,0,0,1,1,0,0,0,1,8852,356,318,0,1,0,0,0,1686,2.9,22,0
4.0,16.0,1,0,1816,7.504942068396171,0,1,3,0,1,0,0,0,0,0,0,27.36,77.83,0.8292742958468716,0.9127310222838657,0.4853679879406546,0.3249140369378667,0.9536361207335078,0.7312744637611251,0.6898292736088467,0.017209946572518398,0.9000271791371953,0.2733471627219174,0.4320309105087712,0.17447092371411987,0.7239506950892879,0.24664576005672456,0.6014224655258487,0.015244196438072288,0.4669454395119014,1,0,inf,inf,0,0,0,0,0,0,0,1,2384,192,86,0,0,1,0,1,1816,4.0,33,0
3.4,11.559999999999999,0,0,3748,8.229244416735913,0,1,2,1,1,0,0,0,0,0,0,26.42,76.29,0.32594997734639286,0.21812666860252516,0.3777299537081594,0.1155274522642854,0.48332419668796456,0.32933667892956453,0.31619908364443494,0.5408149183126947,0.4368012241886433,0.8337444346245567,0.3621734191591386,0.5646525972544427,0.9617491347339051,0.41438612507985106,0.4559272148499307,0.2446664685617448,0.020133335591483448,1,1,inf,inf,0,0,1,1,1,0,1,1,4164,13,267,0,0,0,0,1,3748,3.4,43,1
4.5,20.25,1,0,4761,8.468423027046809,0,1,2,1,1,1,0,0,0,0,0,26.8,76.79,0.7231305259993078,0.015462377568105534,0.33745863292387945,0.33458111756266495,0.5456016053744959,0.19859047243044958,0.6275041685549219,0.1787633012107691,0.47448953407915784,0.0521762762109379,0.8725386293999359,0.17791923684240452,0.7138146390432563,0.08356227120248749,0.37869054806840485,0.7138105708985887,0.8241360773069087,1,1,inf,inf,0,0,0,0,1,1,1,1,3101,2222,182,0,1,0,0,0,4761,4.5,49,1
4.2,17.64,1,0,484,6.184148890937483,0,0,4,0,1,1,0,0,0,0,0,26.96,77.59,0.8117470918294521,0.5032183979658245,0.22837181129165418,0.37397191660019813,0.7009633685370489,0.45722259670067666,0.0072203425384276265,0.5902026525299621,0.6330459027175852,0.10898938212694675,0.11190680975085643,0.08457552483511188,0.546421890014526,0.2086149665597251,0.5683109909018528,0.9436264052271816,0.07906624085222658,1,1,inf,inf,0,0,1,1,1,1,0,1,7077,317,114,0,3,1,1,1,484,4.2,24,1
4.5,20.25,1,0,402,5.998936561946683,0,0,2,1,1,0,0,0,0,0,0,27.18,75.97,0.08848621254242217,0.09289669867105843,0.7505953303732787,0.5812847959388413,0.7226605168399832,0.437575639622917,0.0010849257325774575,0.8822433240290897,0.5210463698274572,0.7187688439910482,0.0635046643295819,0.5247820537775685,0.5253968939217694,0.9313900377780612,0.916256140462383,0.39346106309082673,0.9965653629535737,1,1,inf,inf,0,0,1,0,1,1,0,1,2554,883,361,0,2,0,1,1,402,4.5,34,1
4.2,17.64,1,0,255,5.545177444479562,0,0,4,0,1,0,0,0,1,0,0,27.17,76.60000000000001,0.3147325185001506,0.7808624853124337,0.2623219759421216,0.9741729725160458,0.9322732627606823,0.3613559102556765,0.5898854547959299,0.14493468382994024,0.2856349155086815,0.6604359280136515,0.5845388147102301,0.5390171672594228,0.4596416457669078,0.41377331920883165,0.8169959430675896,0.057438166778947974,0.37792962643662864,1,1,inf,inf,0,0,1,0,0,0,1,1,2464,1904,184,1,0,0,0,0,255,4.2,15,0
5.0,25.0,0,1,3423,8.138564737261632,0,1,4,0,1,0,0,0,1,0,0,27.310000000000002,76.7,0.9214879910195998,0.4906239631764877,0.09096812551159361,0.10052119691250905,0.3663232449876658,0.7018197277500482,0.5121706764089295,0.11250798601022705,0.40882471688771294,0.4142978141811068,0.10283192329796143,0.1638928575367431,0.17559721340958612,0.5834689995848313,0.5309732393359655,0.6091734788759985,0.9836268837560769,1,1,inf,inf,0,0,0,1,1,0,1,1,5459,306,10,1,3,0,0,1,3423,5.0,23,0
3.2,10.240000000000002,0,0,1349,7.2078598714324755,0,1,4,0,1,0,0,0,0,0,0,26.01,75.22,0.34861527290102234,0.7641276462904256,0.5806984994031458,0.27453816783938223,0.30698905668686716,0.24814381479162506,0.5973153854081295,0.3570383135267723,0.12494783171436963,0.98484348261855,0.45774378567024165,0.5106406808559757,0.3022582757262121,0.9830621741816173,0.40705055779553023,0.8002595396848897,0.9134703780047845,1,0,inf,inf,0,0,1,1,1,0,1,1,459,1353,15,0,0,0,0,0,1349,3.2,39,0
4.9,24.010000000000005,0,1,2458,7.807510042216193,0,1,2,1,1,0,0,0,0,0,0,26.55,75.61,0.13774849993059812,0.777759159635855,0.22175326249403216,0.5188747179652333,0.1886080612683536,0.08894536010441911,0.48279654116901416,0.8737447058243781,0.7122150247121929,0.4236636041680183,0.6444922169250443,0.09733771988209416,0.450255835363799,0.18309975592656413,0.31464289039061666,0.7119352895021765,0.03790855921926006,1,1,inf,inf,0,0,0,1,0,0,0,0,445,123,274,1,0,0,1,0,2458,4.9,36,1
